host_id,longitude,calculated_host_listings_count,room_type_n,neighbourhood_group_encoded,neighbourhood_encoded,room_type_encoded,price
-0.8314355518559413,0.1893508586596792,-0.30550963141678517,2.2650776757190756,-1.1455819792460846,-0.939997424112047,2.2650776757190756,29
0.8259792331002065,0.16386030839267743,-0.21697200431648098,2.2650776757190756,-1.1455819792460846,-0.7500608269327819,2.2650776757190756,35
-0.03352263309972422,2.0580166065262726,-0.3181578638596858,-0.6645962116616264,-0.17589644563227286,0.23760947839939686,-0.6645962116616264,43
-1.2728192818472217,0.7923065791235476,-0.3308060963025864,-0.6645962116616264,-1.1455819792460846,-0.44616227144595766,-0.6645962116616264,38
-0.9891058360872834,-1.0313098314792104,-0.26756493408808335,-0.6645962116616264,-1.1455819792460846,-0.29421299370254556,-0.6645962116616264,55
-0.8148888500207858,-0.15885967706156842,-0.30550963141678517,-0.6645962116616264,-1.1455819792460846,-0.7500608269327819,-0.6645962116616264,65
1.1834308068587287,0.5489439671415789,-0.3308060963025864,-0.6645962116616264,-1.1455819792460846,-0.939997424112047,-0.6645962116616264,51
-0.36281274344247594,0.3809307804768115,-0.280213166530984,-0.6645962116616264,-1.1455819792460846,-0.4081749520101046,-0.6645962116616264,65
0.9157632862342225,-0.8033377404129695,-0.2928613989738846,2.2650776757190756,-1.1455819792460846,-0.29421299370254556,2.2650776757190756,30
1.2789970654878662,1.0403184109653951,-0.3181578638596858,-0.6645962116616264,-0.17589644563227286,1.9470388530127831,-0.6645962116616264,40
-1.371799710213811,1.7142949727388739,-0.22962023675938156,0.8002407320287246,2.733160155209163,-1.129934021291312,0.8002407320287246,155
1.4163507360753127,0.10806967007276524,-0.26756493408808335,-0.6645962116616264,-0.17589644563227286,0.5035207144503681,-0.6645962116616264,79
1.1999930780505743,-0.8589680608068518,-0.26756493408808335,-0.6645962116616264,0.793789087981539,-0.1042763965232804,-0.6645962116616264,166
-1.1774557472019853,0.16562380558105658,-0.30550963141678517,-0.6645962116616264,-1.1455819792460846,-0.7500608269327819,-0.6645962116616264,77
0.5054276471564034,2.613999174611669,-0.3181578638596858,-0.6645962116616264,-0.17589644563227286,0.541508033886221,-0.6645962116616264,80
0.05533378078575701,-0.7050628516482063,-0.3181578638596858,-0.6645962116616264,0.793789087981539,-0.1042763965232804,-0.6645962116616264,136
0.5054276471564034,2.6123959953495475,-0.3181578638596858,-0.6645962116616264,-0.17589644563227286,0.541508033886221,-0.6645962116616264,60
0.34936557324564227,-0.09441187072647386,-0.3308060963025864,-0.6645962116616264,-1.1455819792460846,-0.4081749520101046,-0.6645962116616264,39
-0.8851585572936993,3.099121219313485,-0.3308060963025864,-0.6645962116616264,-0.17589644563227286,0.6934573116296332,-0.6645962116616264,34
-0.18282197588061214,1.8892018302304443,-0.30550963141678517,-0.6645962116616264,-0.17589644563227286,0.23760947839939686,-0.6645962116616264,100
1.3390737760367795,-0.8591283787331095,-0.14108260965907735,-0.6645962116616264,0.793789087981539,-0.14226371595913342,-0.6645962116616264,199
-0.9891058360872834,-1.0300272880693766,-0.26756493408808335,-0.6645962116616264,-1.1455819792460846,-0.29421299370254556,-0.6645962116616264,60
-1.0897888579553825,-0.5320798092710447,-0.3181578638596858,0.8002407320287246,0.793789087981539,-0.6740861880610758,0.8002407320287246,1999
-1.3011575203190762,-0.15789776950447781,-0.20432377187358036,-0.6645962116616264,-1.1455819792460846,-0.7500608269327819,-0.6645962116616264,60
-1.3729400769459559,0.6781602156642834,-0.3308060963025864,0.8002407320287246,-0.17589644563227286,-1.3198706184705773,0.8002407320287246,140
-1.3401477882872967,-0.44085890925934235,-0.30550963141678517,0.8002407320287246,0.793789087981539,0.2755967978352499,0.8002407320287246,200
0.9835591205076467,-1.1327910787679887,3.7419247503114077,0.8002407320287246,0.793789087981539,1.1493051448598695,0.8002407320287246,244
0.7040222594425816,-0.9982843386806024,-0.2928613989738846,-0.6645962116616264,-1.1455819792460846,-0.29421299370254556,-0.6645962116616264,40
-0.9310849897847089,0.9644880318696485,-0.3308060963025864,-0.6645962116616264,-0.17589644563227286,-0.18025103539498646,-0.6645962116616264,49
1.4602322856053782,-0.7611741258206338,-0.30550963141678517,-0.6645962116616264,0.793789087981539,-0.1042763965232804,-0.6645962116616264,120
-1.1450797481128532,-0.28278543401959116,-0.3181578638596858,-0.6645962116616264,0.793789087981539,1.2252797837315756,-0.6645962116616264,100
0.6429934327682941,1.1025217663335654,-0.3308060963025864,-0.6645962116616264,-0.17589644563227286,0.04767288122013171,-0.6645962116616264,55
1.0017747520799847,-0.6462261727303089,-0.280213166530984,0.8002407320287246,0.793789087981539,2.8207472000374025,0.8002407320287246,650
-1.2687845190563876,0.25492089047812205,-0.3308060963025864,0.8002407320287246,-1.1455819792460846,-0.4081749520101046,0.8002407320287246,249
-0.38130578678225713,-2.778294273354933,-0.3308060963025864,-0.6645962116616264,1.7634746215953507,1.3012544226032816,-0.6645962116616264,55
1.2526260566016625,-0.8190488971812128,-0.280213166530984,-0.6645962116616264,0.793789087981539,-0.14226371595913342,-0.6645962116616264,100
-0.9713551577259145,-0.8110330008710612,-0.3308060963025864,-0.6645962116616264,0.793789087981539,-0.1042763965232804,-0.6645962116616264,250
-0.9504079367840303,-0.7238200490144346,-0.03989675011587253,-0.6645962116616264,0.793789087981539,0.009685561784278684,-0.6645962116616264,73
