host_id,longitude,calculated_host_listings_count,room_type_n,neighbourhood_group_encoded,neighbourhood_encoded,room_type_encoded,price
35524316.0,-73.99086,11.0,0.0,2.0,36.0,0.0,155
219517861.0,-74.01092,327.0,1.0,2.0,69.0,1.0,229
35660592.0,-73.8535,6.0,1.0,1.0,68.0,1.0,119
6885157.0,-73.95019,15.0,0.0,0.0,19.0,0.0,65
33064599.0,-73.96724,6.0,0.0,2.0,46.0,0.0,49
7831209.0,-73.93822,10.0,0.0,2.0,17.0,0.0,50
177174475.0,-73.9868,17.0,1.0,2.0,21.0,1.0,120
51038.0,-73.966,6.0,0.0,0.0,2.0,0.0,98
252604696.0,-73.9961,20.0,0.0,2.0,35.0,0.0,129
201813482.0,-73.91584,5.0,2.0,0.0,14.0,2.0,25
56656728.0,-74.00641,5.0,0.0,2.0,69.0,0.0,95
26556695.0,-73.9739,6.0,1.0,2.0,21.0,1.0,750
295128.0,-73.85514,7.0,0.0,4.0,8.0,0.0,90
219517861.0,-74.01081,327.0,1.0,2.0,69.0,1.0,220
219517861.0,-74.0105,327.0,1.0,2.0,69.0,1.0,215
261750091.0,-73.98181,7.0,0.0,2.0,58.0,0.0,100
239660813.0,-73.99485,10.0,0.0,2.0,36.0,0.0,297
220229838.0,-73.97515,11.0,0.0,2.0,21.0,0.0,233
219517861.0,-73.97446,327.0,1.0,2.0,107.0,1.0,245
16830841.0,-73.98035,5.0,1.0,2.0,21.0,1.0,365
273354185.0,-73.84588,7.0,0.0,4.0,115.0,0.0,38
43371802.0,-73.92619,5.0,0.0,0.0,54.0,0.0,129
219517861.0,-74.01208,327.0,1.0,2.0,69.0,1.0,256
261338177.0,-73.97275,6.0,2.0,0.0,61.0,2.0,25
224815152.0,-73.99797,8.0,0.0,2.0,36.0,0.0,209
164886138.0,-73.96227,11.0,1.0,2.0,13.0,1.0,140
219517861.0,-74.01045,327.0,1.0,2.0,69.0,1.0,185
17129810.0,-74.00369,5.0,0.0,0.0,43.0,0.0,55
21020951.0,-73.93726,5.0,0.0,0.0,19.0,0.0,87
251311623.0,-73.91256,5.0,0.0,0.0,19.0,0.0,58
190921808.0,-73.99651,47.0,0.0,2.0,36.0,0.0,55
59156312.0,-73.86672,9.0,0.0,1.0,62.0,0.0,89
8814258.0,-73.7957,7.0,2.0,1.0,102.0,2.0,34
99296570.0,-73.9577,5.0,0.0,0.0,89.0,0.0,35
172369331.0,-73.98313,10.0,2.0,0.0,83.0,2.0,25
11305944.0,-73.85483,5.0,1.0,4.0,55.0,1.0,105
5164854.0,-73.93937,8.0,0.0,2.0,6.0,0.0,43
205031545.0,-73.96648,49.0,1.0,2.0,21.0,1.0,699
22420999.0,-73.83203,5.0,0.0,1.0,44.0,0.0,50
260609528.0,-74.01851,7.0,0.0,2.0,114.0,0.0,100
640117.0,-73.95605,5.0,0.0,0.0,11.0,0.0,110
256403429.0,-73.89451,5.0,1.0,1.0,91.0,1.0,126
128692351.0,-73.92688,5.0,0.0,4.0,86.0,0.0,100
134184451.0,-73.81549,18.0,0.0,1.0,76.0,0.0,93
219517861.0,-74.01047,327.0,1.0,2.0,69.0,1.0,454
6885157.0,-73.95032,15.0,1.0,0.0,19.0,1.0,60
417504.0,-73.9543,28.0,1.0,0.0,10.0,1.0,199
205031545.0,-73.96708,49.0,1.0,2.0,21.0,1.0,737
103488282.0,-73.92198,5.0,0.0,1.0,64.0,0.0,78
213781715.0,-73.95511,33.0,0.0,0.0,10.0,0.0,119
27636707.0,-74.00511,5.0,1.0,2.0,16.0,1.0,250
252604696.0,-73.99471,20.0,0.0,2.0,35.0,0.0,199
24831061.0,-73.98026,8.0,1.0,2.0,21.0,1.0,275
231138233.0,-73.94964,5.0,1.0,2.0,17.0,1.0,165
205031545.0,-73.96678,49.0,1.0,2.0,21.0,1.0,737
21261408.0,-73.96089,6.0,2.0,0.0,2.0,2.0,45
45416627.0,-73.92316,9.0,0.0,1.0,56.0,0.0,55
241889662.0,-74.00484,5.0,0.0,2.0,16.0,0.0,999
240055586.0,-73.79209,5.0,0.0,1.0,109.0,0.0,55
79105834.0,-73.9335,9.0,0.0,1.0,52.0,0.0,35
259796664.0,-73.93703,10.0,0.0,1.0,52.0,0.0,79
1177497.0,-73.96762,11.0,0.0,0.0,2.0,0.0,239
178473107.0,-73.94715,6.0,0.0,2.0,6.0,0.0,90
258589420.0,-73.83348,7.0,0.0,1.0,44.0,0.0,53
215588687.0,-73.94547,6.0,2.0,0.0,15.0,2.0,30
173685298.0,-73.97121,11.0,0.0,2.0,21.0,0.0,330
47554473.0,-73.94443,13.0,1.0,0.0,10.0,1.0,189
5541374.0,-73.91368,5.0,0.0,0.0,14.0,0.0,69
1512819.0,-73.95229,5.0,0.0,0.0,28.0,0.0,45
39528519.0,-73.98835,28.0,2.0,2.0,39.0,2.0,35
175311339.0,-73.86435,5.0,0.0,1.0,90.0,0.0,37
273354185.0,-73.84811,7.0,0.0,4.0,115.0,0.0,39
175103962.0,-73.90665,6.0,0.0,0.0,19.0,0.0,43
156158778.0,-73.96899,12.0,1.0,0.0,49.0,1.0,2103
59529529.0,-73.99403,6.0,0.0,2.0,36.0,0.0,110
125320407.0,-73.75163,5.0,0.0,1.0,41.0,0.0,875
220229838.0,-73.97646,11.0,0.0,2.0,21.0,0.0,913
261187437.0,-74.00598,6.0,0.0,0.0,31.0,0.0,35
137274917.0,-73.99171,12.0,0.0,2.0,36.0,0.0,110
82367658.0,-73.82141,5.0,0.0,1.0,44.0,0.0,32
1786901.0,-73.94723,9.0,0.0,2.0,13.0,0.0,80
322716.0,-73.94735,5.0,1.0,0.0,12.0,1.0,79
156158778.0,-73.97797,12.0,1.0,2.0,67.0,1.0,1145
142590597.0,-73.87368,6.0,0.0,0.0,24.0,0.0,119
35927005.0,-74.00524,10.0,0.0,0.0,31.0,0.0,57
5162192.0,-73.97553,12.0,1.0,2.0,46.0,1.0,285
39528519.0,-73.98691,28.0,2.0,2.0,39.0,2.0,32
3388950.0,-73.93414,6.0,0.0,0.0,19.0,0.0,72
196058543.0,-73.83928,5.0,0.0,1.0,25.0,0.0,58
45835291.0,-73.95525,6.0,0.0,2.0,6.0,0.0,53
63272360.0,-73.86745,6.0,0.0,1.0,62.0,0.0,60
187975743.0,-73.98822,8.0,2.0,2.0,36.0,2.0,99
30985759.0,-73.98986,6.0,0.0,2.0,36.0,0.0,145
119669058.0,-73.9571,34.0,0.0,0.0,19.0,0.0,60
251852817.0,-73.94304,7.0,2.0,2.0,17.0,2.0,45
6057887.0,-73.93898,5.0,0.0,2.0,18.0,0.0,45
22420999.0,-73.83098,5.0,0.0,1.0,44.0,0.0,50
5164854.0,-73.9379,8.0,0.0,2.0,6.0,0.0,57
55724558.0,-73.94111,5.0,2.0,1.0,52.0,2.0,35
255641440.0,-73.81515,7.0,0.0,1.0,45.0,0.0,35
253906467.0,-73.99153,9.0,2.0,2.0,36.0,2.0,60
219517861.0,-74.01219,327.0,1.0,2.0,69.0,1.0,241
52140932.0,-73.95161,7.0,0.0,0.0,19.0,0.0,49
18260299.0,-73.90753,6.0,0.0,0.0,14.0,0.0,37
210970608.0,-73.94836,5.0,1.0,0.0,12.0,1.0,530
39528519.0,-73.98714,28.0,2.0,2.0,39.0,2.0,35
261761196.0,-73.98201,8.0,0.0,2.0,21.0,0.0,100
34643568.0,-73.94141,6.0,0.0,2.0,17.0,0.0,85
34614054.0,-73.94569,5.0,2.0,0.0,10.0,2.0,40
188015014.0,-73.94709,6.0,0.0,0.0,19.0,0.0,81
260861596.0,-74.0043,7.0,0.0,2.0,93.0,0.0,100
160495098.0,-73.94915,5.0,1.0,0.0,20.0,1.0,58
124860677.0,-73.81458,6.0,0.0,1.0,45.0,0.0,47
244082709.0,-73.76996,7.0,1.0,1.0,108.0,1.0,175
219517861.0,-74.01021,327.0,1.0,2.0,69.0,1.0,242
191338162.0,-73.86339,5.0,0.0,4.0,55.0,0.0,142
59051417.0,-73.94906,6.0,1.0,2.0,17.0,1.0,750
104927746.0,-74.08754,7.0,0.0,3.0,77.0,0.0,32
219517861.0,-74.01097,327.0,1.0,2.0,69.0,1.0,196
4852748.0,-73.94694,6.0,0.0,2.0,6.0,0.0,115
224815152.0,-73.99784,8.0,0.0,2.0,36.0,0.0,249
295128.0,-73.85367,7.0,0.0,4.0,8.0,0.0,70
45416627.0,-73.92346,9.0,0.0,1.0,56.0,0.0,48
244370442.0,-73.98747,7.0,0.0,2.0,58.0,0.0,359
51913826.0,-73.99345,8.0,0.0,2.0,60.0,0.0,94
6206040.0,-73.93068,8.0,0.0,0.0,19.0,0.0,49
242573463.0,-73.9416,7.0,0.0,0.0,19.0,0.0,77
41326856.0,-73.87911,5.0,0.0,1.0,34.0,0.0,50
201015598.0,-73.91274,17.0,2.0,0.0,19.0,2.0,35
139879568.0,-73.94073,6.0,0.0,1.0,52.0,0.0,120
228879817.0,-73.83261,6.0,0.0,1.0,45.0,0.0,80
155691570.0,-73.87232,5.0,0.0,1.0,40.0,0.0,40
256161.0,-73.94453,5.0,1.0,2.0,6.0,1.0,122
212071658.0,-73.90399,5.0,0.0,0.0,14.0,0.0,65
263053182.0,-73.86572,10.0,0.0,1.0,32.0,0.0,85
256403429.0,-73.95181,5.0,0.0,0.0,28.0,0.0,54
221213143.0,-73.98138,9.0,1.0,2.0,113.0,1.0,650
270874051.0,-73.93483,8.0,0.0,1.0,52.0,0.0,99
137274917.0,-73.99089,12.0,0.0,2.0,36.0,0.0,110
173685298.0,-73.97191,11.0,0.0,2.0,21.0,0.0,700
139879568.0,-73.94058,6.0,0.0,1.0,52.0,0.0,84
219517861.0,-74.01103,327.0,1.0,2.0,69.0,1.0,230
39808438.0,-73.9156,5.0,1.0,0.0,14.0,1.0,85
5986790.0,-73.94345,6.0,0.0,2.0,18.0,0.0,45
64065593.0,-73.97137,13.0,0.0,2.0,21.0,0.0,378
52140932.0,-73.94948,7.0,0.0,0.0,19.0,0.0,65
257005399.0,-73.99382,5.0,0.0,2.0,36.0,0.0,410
69545883.0,-73.97272,12.0,0.0,2.0,21.0,0.0,999
9864136.0,-73.91416,26.0,0.0,0.0,14.0,0.0,45
133130315.0,-73.98571,6.0,0.0,2.0,36.0,0.0,100
175103962.0,-73.90675,6.0,0.0,0.0,19.0,0.0,43
5592622.0,-73.91334,5.0,0.0,1.0,56.0,0.0,115
180212824.0,-73.95669,5.0,0.0,2.0,13.0,0.0,99
9898029.0,-73.92525,5.0,0.0,0.0,28.0,0.0,67
219517861.0,-74.01226,327.0,1.0,2.0,69.0,1.0,241
260425153.0,-73.97478,14.0,0.0,2.0,21.0,0.0,450
32545798.0,-73.96321,5.0,0.0,0.0,11.0,0.0,90
128692351.0,-73.92513,5.0,0.0,4.0,86.0,0.0,80
210970608.0,-73.95023,5.0,1.0,0.0,12.0,1.0,245
197190247.0,-73.98878,7.0,2.0,2.0,36.0,2.0,75
244361589.0,-73.9882,9.0,0.0,2.0,58.0,0.0,249
7365834.0,-73.95782,5.0,1.0,0.0,89.0,1.0,137
1177497.0,-73.96695,11.0,0.0,0.0,2.0,0.0,199
119669058.0,-73.95526,34.0,0.0,0.0,19.0,0.0,65
82367658.0,-73.82003,5.0,0.0,1.0,44.0,0.0,40
52140932.0,-73.95008,7.0,0.0,0.0,19.0,0.0,65
156158778.0,-73.97065,12.0,1.0,0.0,49.0,1.0,1680
273354185.0,-73.84669,7.0,0.0,4.0,115.0,0.0,39
35927005.0,-74.00596,10.0,2.0,0.0,31.0,2.0,35
159610596.0,-74.00545,6.0,1.0,2.0,69.0,1.0,225
197053492.0,-74.00819,8.0,1.0,2.0,69.0,1.0,219
58234433.0,-73.91975,8.0,0.0,1.0,64.0,0.0,129
244817841.0,-73.89421,13.0,0.0,0.0,24.0,0.0,38
18996093.0,-73.72954,5.0,0.0,1.0,88.0,0.0,40
100238132.0,-73.97137,12.0,1.0,2.0,21.0,1.0,339
23878336.0,-73.89318,10.0,0.0,4.0,82.0,0.0,58
3750764.0,-74.00396,6.0,0.0,2.0,35.0,0.0,2010
71276635.0,-73.94179,5.0,1.0,2.0,18.0,1.0,285
16514175.0,-73.88691,5.0,0.0,1.0,34.0,0.0,69
154302755.0,-73.92788,5.0,0.0,0.0,19.0,0.0,100
211549023.0,-73.9885,13.0,1.0,2.0,21.0,1.0,200
219517861.0,-74.01186,327.0,1.0,2.0,69.0,1.0,520
63312104.0,-73.81868,6.0,0.0,1.0,45.0,0.0,55
23878336.0,-73.89534,10.0,0.0,4.0,82.0,0.0,60
247335568.0,-73.94054,7.0,1.0,1.0,52.0,1.0,170
27673980.0,-73.83298,8.0,0.0,1.0,45.0,0.0,50
139879568.0,-73.94098,6.0,0.0,1.0,52.0,0.0,90
232251881.0,-73.78346,8.0,2.0,1.0,53.0,2.0,39
261632622.0,-73.98356,9.0,0.0,2.0,58.0,0.0,100
201015598.0,-73.93933,17.0,2.0,0.0,19.0,2.0,33
5144567.0,-74.00571,13.0,0.0,2.0,69.0,0.0,169
219517861.0,-74.01086,327.0,1.0,2.0,69.0,1.0,229
11305944.0,-73.85999,5.0,0.0,4.0,55.0,0.0,63
18996093.0,-73.72949,5.0,0.0,1.0,87.0,0.0,50
201015598.0,-73.94149,17.0,2.0,0.0,19.0,2.0,30
224414117.0,-73.99644,30.0,0.0,2.0,36.0,0.0,199
10384906.0,-74.00476,5.0,0.0,0.0,31.0,0.0,33
4129805.0,-74.00244,5.0,1.0,2.0,16.0,1.0,175
247335568.0,-73.94254,7.0,1.0,1.0,52.0,1.0,200
51038.0,-73.96572,6.0,0.0,0.0,2.0,0.0,125
22486.0,-73.97643,6.0,0.0,0.0,1.0,0.0,60
159091490.0,-73.98449,17.0,0.0,0.0,47.0,0.0,139
31304940.0,-73.96353,8.0,0.0,0.0,11.0,0.0,60
219517861.0,-74.01252,327.0,1.0,2.0,69.0,1.0,203
161899037.0,-73.83317,7.0,1.0,1.0,45.0,1.0,149
201015598.0,-73.91243,17.0,2.0,0.0,19.0,2.0,28
242924411.0,-73.95267,5.0,1.0,0.0,19.0,1.0,90
44213272.0,-73.91895,5.0,0.0,1.0,56.0,0.0,60
82367658.0,-73.82039,5.0,0.0,1.0,44.0,0.0,40
105640471.0,-74.01619,8.0,0.0,0.0,29.0,0.0,39
37312959.0,-73.87683,5.0,0.0,1.0,40.0,0.0,46
219517861.0,-74.01242,327.0,1.0,2.0,69.0,1.0,425
95892016.0,-73.98288,5.0,0.0,2.0,67.0,0.0,260
45416627.0,-73.92501,9.0,0.0,1.0,56.0,0.0,55
110965771.0,-73.82371,7.0,0.0,1.0,45.0,0.0,60
7853251.0,-73.77306,5.0,0.0,1.0,22.0,0.0,59
224414117.0,-73.99662,30.0,0.0,2.0,36.0,0.0,199
140830391.0,-73.92667,9.0,0.0,2.0,105.0,0.0,100
259796664.0,-73.93502,10.0,0.0,1.0,52.0,0.0,99
260425153.0,-73.97588,14.0,0.0,2.0,21.0,0.0,350
239660813.0,-73.99609,10.0,0.0,2.0,36.0,0.0,197
19866189.0,-73.79494,5.0,0.0,1.0,37.0,0.0,95
1172202.0,-73.90779,5.0,0.0,1.0,33.0,0.0,45
63272360.0,-73.8684,6.0,0.0,1.0,62.0,0.0,55
23234988.0,-73.80568,6.0,1.0,1.0,45.0,1.0,229
640117.0,-73.95535,5.0,0.0,0.0,11.0,0.0,80
69545883.0,-73.9732,12.0,0.0,2.0,21.0,0.0,649
211549023.0,-73.98889,13.0,1.0,2.0,21.0,1.0,220
95892016.0,-73.98402,5.0,0.0,2.0,67.0,0.0,80
156158778.0,-73.97123,12.0,1.0,2.0,46.0,1.0,3613
216772639.0,-74.00556,7.0,0.0,0.0,31.0,0.0,58
219517861.0,-74.01098,327.0,1.0,2.0,69.0,1.0,503
261761719.0,-73.98246,6.0,0.0,2.0,21.0,0.0,100
101657794.0,-73.80607,6.0,0.0,1.0,76.0,0.0,70
213781715.0,-73.95193,33.0,1.0,0.0,10.0,1.0,350
310670.0,-73.83455,13.0,0.0,4.0,9.0,0.0,75
9922972.0,-73.93532,5.0,0.0,0.0,19.0,0.0,30
232251881.0,-73.78289,8.0,2.0,1.0,53.0,2.0,39
63272360.0,-73.86618,6.0,1.0,1.0,62.0,1.0,85
219517861.0,-73.97612,327.0,1.0,2.0,107.0,1.0,244
117365574.0,-73.99515,5.0,0.0,2.0,35.0,0.0,85
190921808.0,-73.99633,47.0,0.0,2.0,36.0,0.0,65
201813482.0,-73.91707,5.0,2.0,0.0,14.0,2.0,25
35660592.0,-73.8954,6.0,0.0,1.0,48.0,0.0,169
15787004.0,-73.923,5.0,0.0,0.0,14.0,0.0,59
228879817.0,-73.83321,6.0,0.0,1.0,45.0,0.0,42
257005399.0,-73.99563,5.0,0.0,2.0,36.0,0.0,159
204852306.0,-73.93262,14.0,0.0,0.0,19.0,0.0,45
145878384.0,-73.92926,7.0,0.0,0.0,28.0,0.0,80
268135013.0,-73.92707,6.0,1.0,0.0,14.0,1.0,475
213208277.0,-73.79682,8.0,2.0,1.0,102.0,2.0,30
18996093.0,-73.72931,5.0,0.0,1.0,88.0,0.0,45
59529529.0,-73.99525,6.0,0.0,2.0,36.0,0.0,70
4852748.0,-73.94616,6.0,1.0,2.0,6.0,1.0,220
58234433.0,-73.91867,8.0,1.0,1.0,64.0,1.0,261
30237517.0,-73.85155,6.0,0.0,1.0,25.0,0.0,99
41326856.0,-73.87727,5.0,0.0,1.0,34.0,0.0,45
1409262.0,-73.95245,6.0,0.0,0.0,20.0,0.0,54
95892016.0,-73.98466,5.0,0.0,2.0,67.0,0.0,125
213781715.0,-73.95309,33.0,0.0,0.0,10.0,0.0,119
228879817.0,-73.83281,6.0,0.0,1.0,45.0,0.0,80
2015914.0,-73.88548,8.0,0.0,0.0,24.0,0.0,75
39528519.0,-73.98871,28.0,2.0,2.0,39.0,2.0,32
219517861.0,-74.01241,327.0,1.0,2.0,69.0,1.0,257
243367528.0,-73.91358,7.0,0.0,1.0,56.0,0.0,70
33213436.0,-73.98407,8.0,0.0,0.0,47.0,0.0,129
77778146.0,-73.94578,8.0,0.0,0.0,28.0,0.0,525
213781715.0,-73.98758,33.0,0.0,0.0,106.0,0.0,119
199833548.0,-73.80838,9.0,0.0,1.0,76.0,0.0,50
22577148.0,-73.93467,7.0,0.0,0.0,19.0,0.0,130
24831061.0,-73.98035,8.0,0.0,2.0,21.0,0.0,250
242573463.0,-73.94197,7.0,0.0,0.0,19.0,0.0,77
134428157.0,-73.94836,7.0,1.0,0.0,19.0,1.0,165
123745971.0,-73.94673,6.0,0.0,2.0,13.0,0.0,700
244082709.0,-73.76993,7.0,0.0,1.0,108.0,0.0,65
197053492.0,-74.00663,8.0,1.0,2.0,69.0,1.0,309
213781715.0,-73.95307,33.0,1.0,0.0,10.0,1.0,399
50756378.0,-74.08513,7.0,1.0,3.0,96.0,1.0,100
119669058.0,-73.95574,34.0,0.0,0.0,19.0,0.0,60
34689714.0,-73.98829,5.0,0.0,2.0,36.0,0.0,99
20912691.0,-73.78175,7.0,1.0,1.0,95.0,1.0,150
99296570.0,-73.95889,5.0,0.0,0.0,89.0,0.0,65
231138233.0,-73.94838,5.0,1.0,2.0,17.0,1.0,165
51038.0,-73.96788,6.0,1.0,0.0,2.0,1.0,95
16677326.0,-73.99615,12.0,0.0,2.0,35.0,0.0,85
245314318.0,-73.97922,10.0,0.0,2.0,46.0,0.0,280
45416627.0,-73.92323,9.0,0.0,1.0,56.0,0.0,49
103488282.0,-73.92139,5.0,0.0,1.0,64.0,0.0,98
74331597.0,-73.7691,5.0,0.0,1.0,22.0,0.0,59
10384906.0,-74.02063,5.0,0.0,0.0,29.0,0.0,32
177174475.0,-73.98691,17.0,1.0,2.0,21.0,1.0,163
256161.0,-73.94434,5.0,0.0,2.0,6.0,0.0,92
232251881.0,-73.78477,8.0,0.0,1.0,53.0,0.0,30
260425153.0,-73.97602,14.0,0.0,2.0,21.0,0.0,450
104812805.0,-74.0839,8.0,0.0,3.0,78.0,0.0,34
180991373.0,-73.82318,5.0,0.0,1.0,45.0,0.0,49
247013511.0,-73.87505,6.0,1.0,1.0,90.0,1.0,79
190921808.0,-73.99531,47.0,0.0,2.0,36.0,0.0,120
230037325.0,-73.90777,6.0,0.0,0.0,19.0,0.0,55
51991283.0,-73.9528,5.0,0.0,2.0,6.0,0.0,199
1692538.0,-73.93139,5.0,0.0,2.0,18.0,0.0,58
35783912.0,-73.89088,8.0,0.0,4.0,82.0,0.0,33
209386156.0,-73.94107,9.0,2.0,2.0,17.0,2.0,49
58234433.0,-73.91923,8.0,0.0,1.0,64.0,0.0,90
344035.0,-73.97006,13.0,0.0,0.0,49.0,0.0,65
40176101.0,-73.93085,7.0,0.0,0.0,19.0,0.0,79
344035.0,-73.97054,13.0,0.0,0.0,49.0,0.0,50
96098402.0,-73.97218,12.0,0.0,2.0,21.0,0.0,269
205031545.0,-73.9654,49.0,1.0,2.0,21.0,1.0,699
244370442.0,-73.98727,7.0,0.0,2.0,58.0,0.0,299
99202586.0,-74.1285,5.0,1.0,3.0,74.0,1.0,135
243367528.0,-73.91366,7.0,1.0,1.0,56.0,1.0,220
51913826.0,-73.99476,8.0,0.0,2.0,60.0,0.0,159
270874051.0,-73.93342,8.0,0.0,1.0,52.0,0.0,89
39528519.0,-73.98765,28.0,0.0,2.0,39.0,0.0,94
2793778.0,-73.83564,5.0,2.0,1.0,25.0,2.0,60
154258141.0,-73.91219,10.0,0.0,0.0,14.0,0.0,44
201813482.0,-73.91784,5.0,2.0,0.0,14.0,2.0,25
15787004.0,-73.92265,5.0,0.0,0.0,14.0,0.0,50
173362161.0,-73.96907,6.0,0.0,0.0,20.0,0.0,68
187975743.0,-73.98992,8.0,2.0,2.0,36.0,2.0,69
219517861.0,-74.01036,327.0,0.0,2.0,69.0,0.0,200
260193759.0,-73.98513,5.0,0.0,2.0,21.0,0.0,100
640117.0,-73.9624,5.0,1.0,0.0,11.0,1.0,350
245314318.0,-73.98132,10.0,0.0,2.0,46.0,0.0,305
137191484.0,-73.98667,5.0,0.0,2.0,36.0,0.0,86
219517861.0,-74.0119,327.0,1.0,2.0,69.0,1.0,256
191765199.0,-73.94182,6.0,0.0,2.0,18.0,0.0,88
259796664.0,-73.93677,10.0,0.0,1.0,52.0,0.0,79
